C,H,O,N,C13,S,P,Na,Error,DBE,AI,AImod,NOSC
18,34,11,2,0,0,0,0,0.764599171606695,3,0,0,0
15,22,5,10,0,1,0,0,0.636968041058114,10,0,0,0
21,30,9,2,0,0,0,0,0.761851358133182,8,0,0.103448275862069,-0.285714285714286
22,49,3,0,0,0,3,0,0.227344494843687,0,0,0,0
24,18,4,6,0,0,0,0,0.564001498203778,19,0.642857142857143,0.6875,0.333333333333333
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
13,5,0,5,0,7,0,0,0.0917035021606817,14,2,2,1.84615384615385
19,8,5,1,0,1,3,0,0.350623000469775,18,0.888888888888889,0.91304347826087,0.368421052631579
11,5,13,1,0,3,0,0,0.961002931414313,10,0,0,0
16,11,9,1,0,1,2,0,0.0562011073013858,13,0,0.6,0.75
16,11,9,1,0,1,2,0,0.257544869421759,13,0,0.6,0.75
16,11,9,1,0,1,2,0,0.386878657584972,13,0,0.6,0.75
16,11,9,1,0,1,2,0,0.443060095212976,13,0,0.6,0.75
16,11,9,1,0,1,2,0,0.0858657476960464,13,0,0.6,0.75
34,17,1,1,0,0,0,0,0.491341051303174,27,0.78125,0.784615384615385,-0.352941176470588
17,14,12,1,0,0,1,0,0.477767887551725,12,0,0.444444444444444,0.764705882352941
17,15,12,0,1,0,1,0,0.0364367309471303,12,0,0.454545454545455,0.529411764705882
10,10,10,5,0,2,1,0,0.72170566945074,9,0,0,0
16,11,9,1,0,1,2,0,0.585110849969536,13,0,0.6,0.75
20,14,8,3,0,0,1,0,0.948246802091438,16,0.5,0.666666666666667,0.55
20,13,10,3,0,0,0,0,0.830055929537514,16,0.428571428571429,0.666666666666667,0.8
14,9,13,5,0,0,0,0,0.375982357348344,13,0,0.6,2.28571428571429
13,17,8,11,0,0,0,0,0.0414839111725191,11,0,0,0
18,17,13,1,0,0,0,0,0.425632749648133,11,0,0.333333333333333,0.666666666666667
24,13,7,3,0,0,0,0,0.28371746593397,20,0.714285714285714,0.771428571428571,0.416666666666667
13,13,8,9,0,1,0,0,0.218077616514005,12,0,0,0
26,17,7,1,0,0,0,0,0.746342413586587,19,0.611111111111111,0.674418604651163,0
14,17,14,1,0,1,0,0,0.789153742160453,7,0,0,0
12,21,5,15,0,0,0,0,0.28950364650955,10,0,0,0
19,38,9,1,0,0,1,0,0.822718645252386,2,0,0,0
23,21,7,1,0,1,0,0,0.541017844810928,14,0.357142857142857,0.485714285714286,-0.0869565217391308
35,21,0,1,0,0,0,0,0.873578758619985,26,0.735294117647059,0.735294117647059,-0.514285714285714
19,13,5,5,0,2,0,0,0.132670699393674,16,0.571428571428571,0.684210526315789,0.842105263157895
19,25,10,3,0,0,0,0,0.827804652893845,9,0,0.0909090909090909,0.210526315789474
14,29,6,7,0,2,0,0,0.404145954563432,4,0,0,0
20,25,11,1,0,0,0,0,0.954497501857562,9,0,0.185185185185185,0
21,29,10,1,0,0,0,0,0.238835032239453,8,0,0.133333333333333,-0.285714285714286
14,25,3,13,0,1,0,0,0.299477375833222,9,0,0,0
21,37,6,5,0,0,0,0,0.896994547543965,6,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
11,4,12,0,0,4,0,0,0.417362887285857,10,0,0,0
10,16,10,0,0,5,0,0,0.0977088018333231,3,0,0,0
11,4,13,8,0,0,0,0,0.441406596879691,14,0,0,0
15,8,11,2,0,2,0,0,0.25496605608574,13,0,0.636363636363636,1.6
15,8,11,2,0,2,0,0,0.339723814614597,13,0,0.636363636363636,1.6
15,5,15,0,0,0,1,0,0.153919408974447,14,0,0.846153846153846,1.66666666666667
15,5,15,0,0,0,1,0,0.00149083890700363,14,0,0.846153846153846,1.66666666666667
12,8,12,8,0,0,0,0,0.141181742538801,13,0,0,0
12,8,12,8,0,0,0,0,0.125785959385289,13,0,0,0
26,20,6,2,0,0,0,0,0.097625316028607,18,0.555555555555556,0.619047619047619,-0.0769230769230766
17,28,12,0,0,1,0,0,0.0284633302224244,4,0,0,0
18,8,11,4,0,0,0,0,0.0853232182700628,17,0.666666666666667,0.882352941176471,1.44444444444444
19,20,13,0,0,0,0,0,0.54615654283638,10,0,0.28,0.315789473684211
25,13,5,0,0,1,1,0,0.376224434177921,20,0.722222222222222,0.75609756097561,-0.04
17,28,12,0,0,1,0,0,0.849253185918433,4,0,0,0
16,8,16,0,0,0,0,0,0.0940094454631076,13,0,0.625,1.5
17,20,11,4,0,0,0,0,0.442873023013252,10,0,0.0666666666666667,0.823529411764706
16,13,12,2,0,0,1,0,0.253977961403524,12,0,0.428571428571429,1.0625
24,16,6,4,0,0,0,0,0.888668169897323,19,0.642857142857143,0.705882352941177,0.333333333333333
18,17,10,0,0,1,1,0,0.745694653185107,11,0,0.363636363636364,0.277777777777778
18,16,14,0,0,0,0,0,0.660298586421911,11,0,0.363636363636364,0.666666666666667
23,16,5,6,0,0,0,0,0.915948823954392,19,0.666666666666667,0.724137931034483,0.521739130434783
20,25,10,0,0,0,1,0,0.934211230882429,9,0,0.214285714285714,-0.25
12,16,8,12,0,0,0,0,0.996097811985943,11,0,0,0
21,28,11,0,0,0,0,0,0.792411041430715,8,0,0.161290322580645,-0.285714285714286
18,32,13,0,0,0,0,0,0.661394390161237,3,0,0,0
15,24,12,2,0,1,0,0,0.207264593147491,5,0,0,0
17,16,9,2,0,2,0,0,0.555449622661638,11,0,0.294117647058824,0.705882352941177
15,28,12,4,0,0,0,0,0.920051369732047,4,0,0,0
15,24,7,10,0,0,0,0,0.100153045269126,9,0,0,0
19,20,13,0,0,0,0,0,0.624620199917218,10,0,0.28,0.315789473684211
18,32,11,0,0,1,0,0,0.56203030932874,3,0,0,0
20,32,8,4,0,0,0,0,0.323278418256625,7,0,0,0
10,16,11,8,0,1,0,0,0.39743608025063,7,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
12,3,3,5,0,6,0,0,0.918177552273605,14,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
11,7,13,1,0,3,0,0,0.696171954127066,9,0,0,0
15,9,10,1,0,1,2,0,0.0567432200424154,13,0,0.666666666666667,1.06666666666667
15,9,12,1,0,0,2,0,0.134004118841531,13,0,0.666666666666667,1.2
19,9,7,1,0,1,2,0,0.405260897805737,17,0.75,0.826086956521739,0.526315789473684
15,9,12,1,0,0,2,0,0.2730952803421,13,0,0.666666666666667,1.2
15,9,12,1,0,0,2,0,0.22426974624169,13,0,0.666666666666667,1.2
15,9,12,1,0,0,2,0,0.0219594648696093,13,0,0.666666666666667,1.2
14,24,12,2,1,1,0,0,0.0505517629371994,5,0,0,0
19,7,11,1,0,1,0,0,0.504738516976987,17,0.666666666666667,0.826086956521739,1.05263157894737
22,11,7,5,0,0,0,0,0.482129312557269,20,0.8,0.851851851851852,0.818181818181818
19,23,10,1,0,1,0,0,0.464266290731857,9,0,0.166666666666667,0.105263157894737
13,15,15,1,0,1,0,0,0.433593930123105,7,0,0,0
21,15,11,1,0,0,0,0,0.933313272638895,15,0.333333333333333,0.586206896551724,0.476190476190476
13,15,15,1,0,1,0,0,0.440885049519005,7,0,0,0
18,19,13,1,0,0,0,0,0.882647865006889,10,0,0.238095238095238,0.555555555555555
23,15,6,5,0,0,0,0,0.30779852013232,19,0.666666666666667,0.733333333333333,0.521739130434783
17,7,9,5,0,1,0,0,0.508126541225432,17,1,1,1.64705882352941
12,23,10,7,0,1,0,0,0.123813297093033,5,0,0,0
15,9,12,1,0,0,2,0,0.158661800096476,13,0,0.666666666666667,1.2
19,23,10,1,0,1,0,0,0.499100804793648,9,0,0.166666666666667,0.105263157894737
30,7,3,3,0,0,0,0,0.330983790968709,29,0.958333333333333,0.96078431372549,0.266666666666667
16,28,12,1,0,0,1,0,0.647266909712739,4,0,0,0
17,8,11,4,1,0,0,0,0.271505558242249,17,0.666666666666667,0.882352941176471,1.52941176470588
15,23,8,9,0,0,0,0,0.019769851588148,9,0,0,0
17,19,12,3,0,0,0,0,0.878125751112032,10,0,0.125,0.823529411764706
24,19,5,5,0,0,0,0,0.657133039385767,18,0.571428571428571,0.636363636363636,0.25
14,27,3,13,0,1,0,0,0.0211832532323954,8,0,0,0
13,31,9,9,0,0,0,0,0.509460084658379,3,0,0,0
12,27,8,9,0,1,0,0,0.174688143385592,4,0,0,0
12,27,10,9,0,0,0,0,0.0160582159836504,4,0,0,0
12,27,10,9,0,0,0,0,0.28874619309746,4,0,0,0
10,2,7,0,0,7,0,0,0.204530416171283,10,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,11,2,0,4,0,0,0.877752388903679,9,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
18,6,1,2,0,6,0,0,0.840554641465141,17,0.888888888888889,0.894736842105263,0.777777777777778
16,12,10,0,0,1,2,0,0.0551670133055264,12,0,0.5,0.625
18,4,7,0,0,2,2,0,0.506543886146341,18,1,1,0.777777777777778
22,6,10,2,0,0,0,0,0.978484318648093,21,0.9,0.933333333333333,0.909090909090909
20,11,11,0,0,0,1,0,0.65145976318954,16,0.5,0.703703703703704,0.55
26,6,5,2,0,1,0,0,0.461006386810159,25,0.944444444444444,0.951219512195122,0.461538461538462
22,6,10,2,0,0,0,0,0.646881013514466,21,0.9,0.933333333333333,0.909090909090909
20,12,7,0,0,1,2,0,0.310444763910708,16,0.6,0.703703703703704,0.2
13,18,14,2,0,1,0,0,0.948146081102139,6,0,0,0
21,18,10,2,0,0,0,0,0.30007736692696,14,0.222222222222222,0.5,0.380952380952381
14,10,14,4,0,0,0,0,0.980823504483439,12,0,0.333333333333333,2.14285714285714
17,6,10,4,0,1,0,0,0.308534094015726,17,1,1,1.64705882352941
19,10,12,2,0,0,0,0,0.177476654458171,16,0.4,0.727272727272727,1.05263157894737
14,4,14,0,0,0,2,0,0.804879706594439,14,0,1,1.71428571428571
11,16,12,4,0,0,2,0,0.256278804261741,7,0,0,0
10,6,12,10,0,0,0,0,0.0592554551715545,13,0,0,0
19,10,12,2,0,0,0,0,0.105724167626072,16,0.4,0.727272727272727,1.05263157894737
15,19,7,6,0,1,1,0,0.228426845591035,10,0,0,0
28,12,3,0,0,0,2,0,0.0242975221121711,24,0.826086956521739,0.836734693877551,-0.214285714285714
18,15,5,6,0,1,1,0,0.356458402313553,15,0.4,0.6,0.833333333333333
19,6,14,0,0,0,0,0,0.472160496846115,17,0.6,0.833333333333333,1.15789473684211
16,18,3,12,0,1,0,0,0.241045619486813,14,0,0,0
27,26,5,2,0,0,0,0,0.00291156702210177,16,0.45,0.511111111111111,-0.37037037037037
20,30,10,2,0,0,0,0,0.548571512175316,7,0,0,0
27,39,4,0,0,0,1,0,0.0536641279386647,9,0.181818181818182,0.25,-1.14814814814815
19,30,9,4,0,0,0,0,0.881209961530056,7,0,0,0
13,22,5,12,0,1,0,0,0.216771619282658,9,0,0,0
21,18,10,2,0,0,0,0,0.509081503020666,14,0.222222222222222,0.5,0.380952380952381
14,26,4,12,0,1,0,0,0.903913595582497,8,0,0,0
27,22,7,0,0,0,0,0,0.545289087455985,17,0.5,0.574468085106383,-0.296296296296297
14,23,6,10,0,0,1,0,0.430863811952577,9,0,0,0
14,20,6,8,0,0,2,0,0.542189359967826,10,0,0,0
13,27,3,13,1,1,0,0,0.106771942426777,8,0,0,0
13,18,9,10,0,0,0,0,0.593663792224442,10,0,0,0
15,26,14,2,0,0,0,0,0.551289645218521,4,0,0,0
17,34,12,2,0,0,0,0,0.528086296214591,2,0,0,0
17,15,13,0,0,0,1,0,0.79623152246348,11,0,0.368421052631579,0.647058823529412
21,38,7,4,0,0,0,0,0.732715187180309,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
12,5,1,5,0,7,0,0,0.420100820984472,13,0,0,0
18,5,14,1,0,0,0,0,0.498544749170009,17,0.666666666666667,0.9,1.44444444444444
16,13,1,1,0,7,0,0,0.919565380568264,11,0.285714285714286,0.333333333333333,0.375
18,10,10,3,0,0,1,0,0.825617905678682,16,0.5,0.777777777777778,1.05555555555556
18,10,10,3,0,0,1,0,0.989336253179073,16,0.5,0.777777777777778,1.05555555555556
16,6,10,4,1,1,0,0,0.0120093037684057,17,1,1,1.75
18,9,10,3,0,1,0,0,0.925098813029978,16,0.5,0.777777777777778,1.22222222222222
18,10,10,3,0,0,1,0,0.893743025028311,16,0.5,0.777777777777778,1.05555555555556
16,13,8,9,0,0,0,0,0.43739136080705,15,0,0.666666666666667,1.875
16,5,10,5,0,1,0,0,0.177722391195571,17,0,1.2,2
14,7,13,1,0,0,2,0,0.0552719302310675,13,0,0.777777777777778,1.57142857142857
21,18,5,1,0,2,1,0,0.424469523873483,14,0.416666666666667,0.517241379310345,-0.0476190476190474
14,17,11,7,0,0,0,0,0.627371170986348,10,0,0,0
17,17,14,1,0,0,0,0,0.832341804992863,10,0,0.222222222222222,0.823529411764706
15,18,8,5,0,1,1,0,0.427008942505151,10,0,0,0
19,13,1,3,0,5,0,0,0.425457848372207,15,0.6,0.619047619047619,0.421052631578947
16,5,8,5,0,2,0,0,0.221466736947446,17,2,1.2,1.875
21,5,8,3,0,1,0,0,0.233704070068516,21,1,1,1.04761904761905
15,15,8,3,0,1,2,0,0.00831939681068565,11,0,0.2,0.8
19,13,7,3,0,2,0,0,0.511935610991769,15,0.428571428571429,0.619047619047619,0.736842105263158
16,29,5,9,0,1,0,0,0.313698459390829,7,0,0,0
15,26,6,9,0,0,1,0,0.566946493473396,8,0,0,0
15,18,3,12,1,1,0,0,0.222587367400717,14,0,0,0
26,26,5,2,1,0,0,0,0.124397202984695,16,0.45,0.511111111111111,-0.384615384615385
24,29,8,1,0,0,0,0,0.836595656600157,11,0.133333333333333,0.315789473684211,-0.416666666666667
12,25,10,7,0,1,0,0,0.420177094228975,4,0,0,0
10,29,8,13,0,0,0,0,0.19528343112161,3,0,0,0
21,33,8,1,0,1,0,0,0.91183652507015,6,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
10,8,5,2,0,7,0,0,0.520071012654977,8,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
11,4,1,6,0,7,0,0,0.221742854823303,13,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
18,8,9,2,0,2,0,0,0.478809407026789,16,0.6,0.789473684210526,1.11111111111111
14,4,14,0,0,2,0,0,0.302275568343363,13,0,0.8,2
15,4,0,6,0,6,0,0,0.106878108698346,17,1.66666666666667,1.66666666666667,1.73333333333333
11,6,11,6,0,0,2,0,0.686202341554812,13,0,0,0
18,12,3,4,0,4,0,0,0.800750685654189,15,0.571428571428571,0.647058823529412,0.777777777777778
12,8,10,6,0,2,0,0,0.798435442374357,12,0,0,0
20,12,1,0,0,6,0,0,0.633575536221781,15,0.615384615384615,0.62962962962963,0.1
16,4,11,4,0,1,0,0,0.328764485541526,17,0,1.18181818181818,2
20,13,9,0,0,1,1,0,0.749634651983764,15,0.444444444444444,0.62962962962963,0.35
25,8,6,4,0,0,0,0,0.0738763197866511,24,0.933333333333333,0.944444444444444,0.64
24,12,10,0,0,0,0,0,0.371960200662698,19,0.642857142857143,0.736842105263158,0.333333333333333
11,8,13,8,0,0,0,0,0.152002107462893,12,0,0,0
15,8,10,8,0,0,0,0,0.237543297806267,16,0,1.5,2.4
18,14,7,4,0,0,2,0,0.992309880345198,15,0.4,0.647058823529412,0.666666666666667
20,28,12,0,0,0,0,0,0.546219234098918,7,0,0.0714285714285714,-0.2
25,8,6,4,0,0,0,0,0.0300435077382644,24,0.933333333333333,0.944444444444444,0.64
13,25,5,12,0,0,1,0,0.707415108105231,8,0,0,0
18,41,9,2,0,0,1,0,0.860499952483618,0,0,0,0
17,24,11,4,0,0,0,0,0.502013139020552,8,0,0,0
17,16,11,0,0,2,0,0,0.883819864232716,10,0,0.263157894736842,0.588235294117647
14,12,7,12,0,0,0,0,0.244072746932193,15,0,0,0
16,28,15,0,0,0,0,0,0.696214310026057,3,0,0,0
17,17,11,0,0,1,1,0,0.815846498264259,10,0,0.263157894736842,0.411764705882353
20,28,12,0,0,0,0,0,0.528796195335232,7,0,0.0714285714285714,-0.2
13,24,5,12,0,1,0,0,0.374061468002055,8,0,0,0
15,10,6,8,0,0,2,0,0.975795533688433,16,0,1.5,1.73333333333333
16,28,15,0,0,0,0,0,0.900807207749688,3,0,0,0
19,29,9,2,0,0,1,0,0.479792617362814,7,0,0,0
15,32,5,12,0,0,0,0,0.176439207142572,6,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
13,11,6,5,0,4,0,0,0.468448237635466,11,0,0,0
15,11,4,1,0,6,0,0,0.800726903578938,11,0,0.333333333333333,0.8
13,11,6,5,0,4,0,0,0.410871802931318,11,0,0,0
11,14,13,1,0,0,3,0,0.0652050423691945,7,0,0,0
15,3,11,5,0,1,0,0,0.104730989928949,17,0,1.57142857142857,2.4
11,11,11,1,0,4,0,0,0.620829293294574,7,0,0,0
13,3,11,9,0,0,0,0,0.199694774818906,17,0,0,0
17,19,14,1,0,0,0,0,0.682309093413936,9,0,0.111111111111111,0.705882352941177
36,15,0,1,0,0,0,0,0.155840742078414,30,0.828571428571429,0.828571428571429,-0.333333333333333
14,15,6,13,0,0,0,0,0.477376248818106,14,0,0,0
12,15,11,9,0,0,0,0,0.144778149424412,10,0,0,0
30,9,1,1,0,0,2,0,0.893797352890769,28,0.923076923076923,0.924528301886792,-0.133333333333334
16,23,9,5,0,1,0,0,0.380972266324286,8,0,0,0
19,12,11,1,0,0,1,0,0.15740547243681,15,0.333333333333333,0.652173913043478,0.684210526315789
15,15,7,11,0,0,0,0,0.275445758619461,14,0,0,0
19,13,7,1,0,1,2,0,0.583120927314543,15,0.5,0.652173913043478,0.315789473684211
16,19,13,3,0,0,0,0,0.78062666601828,9,0,0,0
10,23,12,9,0,0,0,0,0.291497343744024,4,0,0,0
29,23,3,3,0,0,0,0,0.235939428013779,20,0.608695652173913,0.63265306122449,-0.275862068965517
10,31,8,13,0,0,0,0,0.158342873974879,2,0,0,0
17,19,7,9,0,0,0,0,0.346165785758261,13,0,0.111111111111111,1.29411764705882
21,19,4,9,0,0,0,0,0.899271879609622,17,0.5,0.6,0.761904761904762
17,19,12,1,0,1,0,0,0.516816712517469,9,0,0.111111111111111,0.588235294117647
22,23,10,1,0,0,0,0,0.673871858812897,12,0.0909090909090909,0.375,0
14,23,9,9,0,0,0,0,0.00518818275778738,8,0,0,0
14,23,9,9,0,0,0,0,0.173482812987264,8,0,0,0
10,31,8,13,0,0,0,0,0.21996776714234,2,0,0,0
12,28,8,7,0,1,1,0,0.303532162060734,3,0,0,0
10,23,12,9,0,0,0,0,0.216121073584279,4,0,0,0
9,10,4,4,0,7,0,0,0.0669842281254569,7,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
11,8,11,6,0,0,2,0,0.766449085393259,12,0,0,0
17,6,12,2,0,1,0,0,0.356847500580288,16,0.5,0.875,1.52941176470588
11,8,11,6,0,0,2,0,0.804140995904532,12,0,0,0
13,5,13,0,0,0,3,0,0.0675743323417058,13,0,1,1.61538461538462
18,6,1,0,0,7,0,0,0.278134017323001,16,0.8,0.80952380952381,0.555555555555555
15,11,11,0,0,2,1,0,0.405411610061865,11,0,0.384615384615385,1
18,6,13,0,0,1,0,0,0.485740286448043,16,0.5,0.80952380952381,1.22222222222222
17,4,12,0,0,0,2,0,0.460207730124967,17,1,1,1.17647058823529
11,12,9,8,0,0,2,0,0.499522163819874,11,0,0,0
18,14,11,4,0,0,0,0,0.783742204816518,14,0,0.529411764705882,1.11111111111111
21,22,10,2,0,0,0,0,0.164505622632147,12,0,0.357142857142857,0.190476190476191
11,14,9,10,0,1,0,0,0.0764590354371728,10,0,0,0
17,6,8,0,0,0,4,0,0.177005220239645,17,1,1,0.588235294117647
16,22,12,4,0,0,0,0,0.759551247810587,8,0,0,0
14,14,14,4,0,0,0,0,0.961062588846181,10,0,0,0
18,10,11,2,0,1,0,0,0.559922694193606,15,0.25,0.684210526315789,1.11111111111111
12,10,12,6,0,1,0,0,0.225219133691574,11,0,0,0
16,14,8,0,0,4,0,0,0.687470742070627,10,0,0.25,0.625
15,10,13,0,0,2,0,0,0.163787166096105,11,0,0.384615384615385,1.33333333333333
17,6,12,2,0,1,0,0,0.455080581264306,16,0.5,0.875,1.52941176470588
19,14,5,10,0,0,0,0,0.776981023995003,18,0.75,0.846153846153846,1.36842105263158
27,26,5,0,0,1,0,0,0.900505295793154,15,0.428571428571429,0.48936170212766,-0.518518518518518
14,27,6,10,0,0,1,0,0.445237471481003,7,0,0,0
24,30,7,0,0,1,0,0,0.78895264491716,10,0.125,0.282051282051282,-0.583333333333333
22,26,9,2,0,0,0,0,0.284694713039818,11,0,0.290322580645161,-0.0909090909090908
35,26,1,0,0,0,0,0,0.162441165057236,23,0.647058823529412,0.652173913043478,-0.685714285714286
31,10,5,0,0,0,0,0,0.934873060269595,27,0.846153846153846,0.859649122807018,0
9,31,8,13,1,0,0,0,0.0666665231170115,2,0,0,0
13,22,7,10,0,1,0,0,0.427468548969351,8,0,0,0
28,23,3,3,1,0,0,0,0.401442759076747,20,0.608695652173913,0.63265306122449,-0.285714285714286
19,30,4,10,0,0,0,0,0.0162633895654998,10,0,0,0
21,34,9,0,0,1,0,0,0.151595887616272,5,0,0,0
16,19,7,9,1,0,0,0,0.43977656443816,13,0,0.111111111111111,1.375
19,18,3,12,0,0,0,0,0.878032508762647,17,0.5,0.636363636363636,1.26315789473684
0,0,0,0,0,0,0,0,0,0,0,0,0
15,5,1,5,0,6,0,0,0.0361729322788016,16,1.33333333333333,1.28571428571429,1.6
0,0,0,0,0,0,0,0,0,0,0,0,0
10,9,6,1,0,7,0,0,0.206075568476833,7,0,0,0
11,7,8,5,0,2,2,0,0.805378704661104,12,0,0,0
12,9,9,5,0,3,0,0,0.524334333507683,11,0,0,0
12,9,9,5,0,3,0,0,0.631083408369753,11,0,0,0
20,21,10,3,0,0,0,0,0.79348358848154,12,0,0.333333333333333,0.4
20,17,12,1,0,0,0,0,0.989629392085615,13,0,0.461538461538462,0.5
13,22,8,9,0,0,1,0,0.398052711643914,8,0,0,0
19,17,11,3,0,0,0,0,0.427058395777684,13,0,0.428571428571429,0.736842105263158
27,13,7,1,0,0,0,0,0.986436008398619,22,0.736842105263158,0.777777777777778,0.148148148148148
21,21,11,1,0,0,0,0,0.783780905939282,12,0,0.379310344827586,0.190476190476191
24,21,5,3,0,1,0,0,0.618741626436203,16,0.466666666666667,0.542857142857143,0
18,10,10,1,0,1,1,0,0.767106055159734,15,0.4,0.7,0.833333333333333
10,10,9,9,0,1,1,0,0.5735313311202,11,0,0,0
24,25,5,5,0,0,0,0,0.743376955225955,15,0.357142857142857,0.454545454545455,0
21,17,6,7,0,0,0,0,0.0182828647152122,17,0.5,0.636363636363636,0.761904761904762
12,26,5,13,0,0,1,0,0.739432471573018,7,0,0,0
24,21,7,3,0,0,0,0,0.067275255630779,16,0.428571428571429,0.542857142857143,0.0833333333333335
13,25,6,11,0,1,0,0,0.314524136500729,7,0,0,0
20,22,10,2,1,0,0,0,0.411329151949237,12,0,0.357142857142857,0.2
0,0,0,0,0,0,0,0,0,0,0,0,0
11,4,9,4,0,4,0,0,0.365579083115239,12,0,0,0
17,4,4,0,0,6,0,0,0.488257149658636,16,0.857142857142857,0.888888888888889,0.941176470588236
0,0,0,0,0,0,0,0,0,0,0,0,0
14,11,12,0,0,0,3,0,0.751415750719606,11,0,0.4,0.928571428571428
18,14,7,2,0,1,2,0,0.746110609287599,14,0.333333333333333,0.578947368421053,0.444444444444445
16,6,11,2,0,0,2,0,0.780681558115031,16,1,1,1.375
11,12,10,0,0,5,0,0,0.292433539090152,6,0,0,0
18,10,11,0,0,0,2,0,0.213926967989855,15,0.4,0.714285714285714,0.666666666666667
19,8,7,6,0,1,0,0,0.106576299953812,19,1,1,1.36842105263158
18,10,11,0,0,0,2,0,0.583950497440366,15,0.4,0.714285714285714,0.666666666666667
16,16,16,0,0,0,0,0,0.692837116142376,9,0,0.125,1
18,8,13,0,0,1,0,0,0.360333186922521,15,0.25,0.714285714285714,1.11111111111111
14,16,7,12,0,0,0,0,0.0515828885296665,13,0,0,0
15,12,10,8,0,0,0,0,0.240000688918704,14,0,0.5,2.13333333333333
15,4,8,2,0,0,4,0,0.918963275337086,17,3,1.4,1.2
20,17,11,0,0,0,1,0,0.631279537802053,13,0.125,0.481481481481481,0.25
24,20,8,2,0,0,0,0,0.586833011787567,16,0.428571428571429,0.555555555555556,0.0833333333333335
14,20,8,6,0,2,0,0,0.231118413475516,8,0,0,0
37,20,0,0,0,0,0,0,0.164652519002864,28,0.756756756756757,0.756756756756757,-0.54054054054054
30,24,5,0,0,0,0,0,0.506175440204499,19,0.56,0.6,-0.466666666666667
12,20,10,10,0,0,0,0,0.264019248520777,8,0,0,0
15,33,10,2,0,1,1,0,0.0167072279943699,1,0,0,0
13,24,7,10,0,1,0,0,0.0303997211569655,7,0,0,0
34,24,2,0,0,0,0,0,0.475937067430837,23,0.65625,0.666666666666667,-0.588235294117647
0,0,0,0,0,0,0,0,0,0,0,0,0
9,7,9,1,0,6,0,0,0.768496334561995,7,0,0,0
15,5,7,3,0,2,2,0,0.486162676551761,16,2,1.22222222222222,1.46666666666667
19,7,8,5,0,1,0,0,0.0380784295157357,19,1,1,1.36842105263158
13,14,10,3,0,0,3,0,0.298024822076141,10,0,0,0
17,23,12,1,0,1,0,0,0.486040868555147,7,0,0,0
11,12,12,7,0,0,1,0,0.433595906751211,10,0,0,0
12,10,11,3,0,0,3,0,0.177809639160156,11,0,0,0
13,11,9,11,0,0,0,0,0.381041763268081,14,0,0,0
17,23,12,1,0,1,0,0,0.58599150751604,7,0,0,0
12,7,10,11,0,0,0,0,0.57650351277636,15,0,0,0
19,19,11,3,0,0,0,0,0.894809898034846,12,0,0.333333333333333,0.631578947368421
16,20,13,1,0,0,1,0,0.656854014871383,8,0,0,0
16,23,11,3,0,1,0,0,0.363198169712335,7,0,0,0
35,15,1,1,0,0,0,0,0.77268407511545,29,0.818181818181818,0.82089552238806,-0.285714285714286
36,20,0,0,1,0,0,0,0.378628183358475,28,0.756756756756757,0.756756756756757,-0.555555555555555
25,27,6,3,0,0,0,0,0.584536981552876,14,0.3125,0.421052631578947,-0.24
16,27,11,5,0,0,0,0,0.997245463509031,6,0,0,0
26,27,7,1,0,0,0,0,0.537152457766222,14,0.333333333333333,0.441860465116279,-0.384615384615385
16,27,11,5,0,0,0,0,0.423255250570164,6,0,0,0
15,20,5,11,0,0,1,0,0.413303614181398,12,0,0,0
16,15,10,7,0,0,0,0,0.0870561518866294,13,0,0.25,1.625
14,19,4,13,0,1,0,0,0.463671348993817,12,0,0,0
16,15,10,7,0,0,0,0,0.0719275945589335,13,0,0.25,1.625
11,31,9,9,0,1,0,0,0.435615951512876,1,0,0,0
15,6,0,4,0,7,0,0,0.677699048962933,15,1,1,1.33333333333333
15,15,11,0,0,2,1,0,0.792894277824068,9,0,0.0769230769230769,0.733333333333333
18,6,8,6,0,1,0,0,0.69638615375036,19,1.33333333333333,1.14285714285714,1.66666666666667
17,6,16,0,0,0,0,0,0.772897669337561,15,0,0.777777777777778,1.52941176470588
14,6,1,6,0,6,0,0,0.897470793519842,15,2,1.66666666666667,1.85714285714286
